slug	status	note
01fa62f646b6c55e	ok	https://v3b.fal.media/files/b/0a9fbfe7/xE9xJQGChPoOIG8ORgQrD_iLRvgBQ9.png
0205b84fe322f4dd	ok	https://v3b.fal.media/files/b/0a9fbfed/23TI3rSR9iEUEfDrJKt2F_x7BOi378.png
