slug	status	note
06b6a54b0e2defc5	ok	https://v3b.fal.media/files/b/0a9fbfe7/TThbTPJ46q2A39iqP46r5_biWhQdrD.png
06be2ac951f15449	ok	https://v3b.fal.media/files/b/0a9fbff0/2-1A5ACE57HUO3tPzCzYb_eB0VX8az.png
