slug	status	note
068ea6f81b20cc68	ok	https://v3b.fal.media/files/b/0a9fbfe7/QXN5NRJIkBU7lTn0XYCs__IGlGMNMQ.png
06946ded439a9f53	ok	https://v3b.fal.media/files/b/0a9fbfed/XH2lgeCuzd4v4vNWMzF6i_IKNzpBMI.png
