slug	status	note
0029d86017da1fd5	ok	https://v3b.fal.media/files/b/0a9fbfe6/xAKXyBagWP2CCOnoy8qy4_yPdtZPMV.png
00337d24444dc23d	ok	https://v3b.fal.media/files/b/0a9fbfec/OTZYiqRi5CxmZleWWyZqn_21GGPojo.png
