slug	status	note
05c5e1350b2e44f2	ok	https://v3b.fal.media/files/b/0a9fbfd9/mRAUMaiWU6KGmO3vjacaN_XqYT9tw1.png
05e0aaa1e45c2c29	ok	https://v3b.fal.media/files/b/0a9fbfe2/W4PNt3SdHcXJwvm_U4ImL_86DO3nn9.png
