slug	status	note
01bafeb77f14df89	ok	https://v3b.fal.media/files/b/0a9fbfda/CxmkektbBkXRS2vQcfz4P_QWM95IVa.png
01d7435763b17ee4	ok	https://v3b.fal.media/files/b/0a9fbfe0/8ep-z7UkF4dVd-eixkjcZ_sVBF6d7y.png
