slug	status	note
06d4ac09db5bff6a	ok	https://v3b.fal.media/files/b/0a9fbfef/7bq-lLz7aF-Tp1tKvRmcQ_XgssIGpd.png
06e8b9f9eba17ecd	ok	https://v3b.fal.media/files/b/0a9fbfed/4SdqacBz-X6YdBZctgDra_g7oq6Wjy.png
