slug	status	note
0086d9dd1fdfa7be	ok	https://v3b.fal.media/files/b/0a9fbfd9/mNq7BKUVhHxGfAFayA-LE_w54lT8KY.png
008a930c2307c3af	ok	https://v3b.fal.media/files/b/0a9fbfdf/-VFguk940GCRC_nIFyaWz_w604oqGe.png
