slug	status	note
0732147d4769f8cf	ok	https://v3b.fal.media/files/b/0a9fbfda/BFlDfgiwjR2h4N1IfKF9T_4HEQebOY.png
0761d0bbfa7ad4e4	ok	https://v3b.fal.media/files/b/0a9fbfdf/9O6m0WOziVFrel55wn846_SbH6Banu.png
