slug	status	note
06abbf2462afe3d5	ok	https://v3b.fal.media/files/b/0a9fbfe7/VOiHL0aFO19ag_4GdHQ7P_yp51ILE1.png
06ad89a29664e638	ok	https://v3b.fal.media/files/b/0a9fbfec/qADIYqz-ljIL9oSZK8_ye_goaX14Ge.png
