slug	status	note
0491778a16a36233	ok	https://v3b.fal.media/files/b/0a9fbfe8/57Nh3JxY5pzV0F_r76q4h_cWS0dVar.png
0496995341144c3e	ok	https://v3b.fal.media/files/b/0a9fbfee/nC0WVy9EpAycqX_tHj8C4_KKf0xguY.png
